TIMESTAMP,solar_TIMESTAMP,ESP_SAN_A_45I_Oeu_Jt_1,ESP_SAN_A_45I_Oeu_Jt_2,ESP_SAN_A_45I_Oeu_Jt_3
2014-10-29T17:07:00Z,2014-10-29T17:00:03Z,7.880029449838188e-4,0.0019079790737833598,0.0013225268777292576
2014-10-29T17:37:00Z,2014-10-29T17:30:03Z,7.875122006472492e-4,0.0014590281004709577,0.0012832436026200874
2014-10-29T18:07:00Z,2014-10-29T18:00:03Z,8.118105501618124e-4,0.00140679737833595,9.610211790393013e-4
2014-10-29T18:37:00Z,2014-10-29T18:30:03Z,7.379390938511328e-4,0.001114788273155416,7.915155240174671e-4
2014-10-29T19:07:00Z,2014-10-29T19:00:03Z,7.475259061488673e-4,0.0012089815384615386,9.20941615720524e-4
2014-10-29T19:37:00Z,2014-10-29T19:30:03Z,7.126767637540452e-4,0.0011232569701726846,8.369072270742357e-4
2014-10-29T20:07:00Z,2014-10-29T20:00:03Z,7.126767637540452e-4,7.895748508634223e-4,7.833535152838428e-4
2014-10-29T20:37:00Z,2014-10-29T20:30:03Z,7.151259708737865e-4,9.286259340659342e-4,6.686718558951965e-4
2014-10-29T21:07:00Z,2014-10-29T21:00:03Z,7.126767637540452e-4,9.088858712715857e-4,7.323219432314411e-4
2014-10-29T21:37:00Z,2014-10-29T21:30:03Z,7.126767637540452e-4,0.0010676564050235478,6.236000655021834e-4
2014-10-29T22:07:00Z,2014-10-29T22:00:03Z,7.126767637540452e-4,9.404255259026688e-4,5.970503711790393e-4
2014-10-29T22:37:00Z,2014-10-29T22:30:03Z,7.126767637540452e-4,0.0010333576923076924,7.218772925764191e-4
2014-10-29T23:07:00Z,2014-10-29T23:00:03Z,7.236518932038835e-4,0.0010423381789638933,6.077969650655022e-4
2014-10-29T23:37:00Z,2014-10-29T23:30:03Z,7.292776213592234e-4,0.001053332229199372,5.789918340611354e-4
2014-10-30T00:07:00Z,2014-10-30T00:00:03Z,8.3657644012945e-4,0.0011398854631083201,6.853886681222708e-4
2014-10-30T00:37:00Z,2014-10-30T00:30:02Z,7.53709498381877e-4,0.0010812507849293565,6.031214847161573e-4
2014-10-30T01:07:00Z,2014-10-30T01:00:02Z,7.335992556634306e-4,8.639766248037677e-4,5.789918340611354e-4
2014-10-30T01:37:00Z,2014-10-30T01:30:02Z,7.326657119741101e-4,9.133148508634224e-4,5.842629257641922e-4
2014-10-30T02:07:00Z,2014-10-30T02:00:02Z,7.126767637540452e-4,8.440350549450549e-4,5.789918340611354e-4
2014-10-30T02:37:00Z,2014-10-30T02:30:02Z,7.126767637540452e-4,0.001007505054945055,5.838247161572053e-4
2014-10-30T03:07:00Z,2014-10-30T03:00:02Z,7.383832847896441e-4,9.683177551020409e-4,5.922146506550219e-4
2014-10-30T03:37:00Z,2014-10-30T03:30:02Z,7.126767637540452e-4,8.342630298273155e-4,6.090584716157206e-4
2014-10-30T04:07:00Z,2014-10-30T04:00:02Z,7.162378640776699e-4,9.272245839874411e-4,5.861789737991266e-4
2014-10-30T04:37:00Z,2014-10-30T04:30:02Z,7.538471682847897e-4,0.0011546759968602827,6.004980786026202e-4
2014-10-30T05:07:00Z,2014-10-30T05:00:02Z,7.404111488673139e-4,9.19140973312402e-4,5.861173799126639e-4
2014-10-30T05:37:00Z,2014-10-30T05:30:02Z,8.485410194174758e-4,8.401320565149137e-4,5.789918340611354e-4
2014-10-30T06:07:00Z,2014-10-30T06:00:02Z,7.319911003236247e-4,9.883478021978022e-4,0.00064180489082969435
2014-10-30T06:37:00Z,2014-10-30T06:30:02Z,7.369951779935275e-4,0.0011503691365777082,6.928615938864629e-4
