TIMESTAMP,TIMESTAMP_solar,IDN_JAM_OIL_Egu_Js_1,IDN_JAM_OIL_Egu_Js_2,IDN_JAM_OIL_Egu_Js_3,IDN_JAM_OIL_Egu_Js_4,IDN_JAM_OIL_Egu_Js_5,IDN_JAM_OIL_Egu_Js_6,IDN_JAM_OIL_Egu_Js_7,IDN_JAM_OIL_Egu_Js_8,IDN_JAM_OIL_Egu_Js_9,IDN_JAM_OIL_Egu_Js_10
2013-07-06T03:00:00Z,2013-07-06T09:46:20Z,6.508912653,4.526871579,9.143324312,NA,8.495173493,15.68510557,6.391044194,7.611651852,7.802824426,10.32834485
2013-07-06T04:00:00Z,2013-07-06T10:46:20Z,10.13904817,6.173823591,13.59482212,NA,10.54941526,17.69674108,10.92718209,11.03370487,13.19137554,12.80734969
2013-07-06T05:00:00Z,2013-07-06T11:46:20Z,10.65480958,7.777812724,13.30653765,NA,11.84069588,16.65816922,13.96437734,12.92434749,15.14013809,12.79773426
2013-07-06T06:00:00Z,2013-07-06T12:46:20Z,8.57807076,6.7129168,10.60161875,NA,10.58560103,15.07612013,11.15859429,11.63859965,11.181056,11.19125629
2013-07-06T07:00:00Z,2013-07-06T13:46:20Z,6.972438523,5.546103686,8.749874282,NA,8.34287796,12.60046217,9.323231085,8.837892619,8.59022289,9.964084915
2013-07-06T08:00:00Z,2013-07-06T14:46:20Z,7.362960683,4.887950962,8.578168141,NA,7.041666729,15.87450781,8.988502876,9.24321371,8.223625543,11.254757
2013-07-06T09:00:00Z,2013-07-06T15:46:20Z,5.922018718,3.889346835,6.467247171,NA,5.486555879,10.33488239,6.707655117,8.6449981910000009,6.295144838,10.70587442
2013-07-06T10:00:00Z,2013-07-06T16:46:20Z,3.799600287,2.231371467,4.194266332,NA,3.396276227,8.121777391,3.249790935,6.44921599,4.476901448,6.357707135
2013-07-06T11:00:00Z,2013-07-06T17:46:20Z,1.276248545,1.009870649,1.488827199,NA,1.323860188,3.243676935,1.302399275,2.438437604,1.491095244,1.712601881
2013-07-06T12:00:00Z,2013-07-06T18:46:20Z,0.305805406,0.285573297,0.28301219,NA,0.267422519,0.30093236,0.345374291,0.449939457,0.227273605,0.195581912
2013-07-06T13:00:00Z,2013-07-06T19:46:20Z,0.14339538,0.203633097,0.07807811,NA,0.133799327,0.064948437,0.132865332,0.12700636,0.04825446,0.033258558
2013-07-06T14:00:00Z,2013-07-06T20:46:20Z,0.089912231,0.175722257,0.033365744,NA,0.121281914,0.016360569,0.061174831,0.039355753,0.010240892,0.005990626
2013-07-06T15:00:00Z,2013-07-06T21:46:20Z,0.068319114,0.157147245,0.024592337,NA,0.126614125,0.004076241,0.03622377,0.014872704,0.003044957,0.001580704
2013-07-06T16:00:00Z,2013-07-06T22:46:20Z,0.056528111,0.15022138300000001,0.025545361,NA,0.134074848,0.001729106,0.024389608,0.006848022,4.04408e-4,0.001997286
2013-07-06T17:00:00Z,2013-07-06T23:46:20Z,0.06845295,0.135093109,0.030545173,NA,0.124435544,0.002962236,0.041536991,0.01350798,0.003835724,0.009424753
2013-07-06T18:00:00Z,2013-07-07T00:46:12Z,0.085027167,0.128668143,0.038879248,NA,0.120451883,0.005201358,0.065913942,0.02379147,0.00808176,0.01998921
