TIMESTAMP,GBR_ABE_PLO_Psi_Jt_1,GBR_ABE_PLO_Psi_Jt_2,GBR_ABE_PLO_Psi_Jt_3,GBR_ABE_PLO_Psi_Jt_4,GBR_ABE_PLO_Psi_Jt_5,GBR_ABE_PLO_Psi_Jt_6,GBR_ABE_PLO_Psi_Jt_7,GBR_ABE_PLO_Psi_Jt_8,GBR_ABE_PLO_Psi_Jt_9,GBR_ABE_PLO_Psi_Jt_10,GBR_ABE_PLO_Psi_Jt_11,GBR_ABE_PLO_Psi_Jt_12,GBR_ABE_PLO_Psi_Jt_13,GBR_ABE_PLO_Psi_Jt_14,GBR_ABE_PLO_Psi_Jt_15,interpolated
2001-07-05 07:00:00+00:00,0.0913334767088523,0.0515597770507553,0.2976641534200254,0.2387059674759196,0.0601854896415325,0.0096786366592903,0.0151927376884773,0.5454977468058932,0.0447717539452822,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 07:30:00+00:00,0.2387083249152895,0.1603902197368779,0.8193591333714045,0.7480691964113216,0.2461589520220028,0.0704485979219223,0.1683260797910292,0.6167297993131967,0.0974005851936943,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 08:00:00+00:00,0.4883370822415804,0.35742647010986,1.429704280639777,1.4535168717323006,0.5750176362736158,0.2530145064240631,0.5367460347220381,0.7148163619747457,0.1836404729644536,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 08:30:00+00:00,0.8477550890483317,0.7042764693269901,1.9524281046978684,2.325050452381889,1.1102100869109317,0.4977181347430232,0.9951287220669516,0.855197046613074,0.404387311180364,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 09:00:00+00:00,1.133919553823178,0.9778814210455072,2.1960910976630923,2.847306206184244,1.5694476606638854,0.6884602007141785,1.2725405879734146,0.9745795860116953,0.7680810416266137,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 09:30:00+00:00,1.3536279023767752,1.1775836653989311,2.2852939823600518,3.2059217616204,1.9238845223492007,0.7890852650839327,1.4179601162331184,1.1118103133323425,1.167113520547487,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 10:00:00+00:00,1.5837969972247488,1.4033827964078265,2.430397548340532,3.6978329412467352,2.280385059098407,0.8480702320030378,1.618601928133602,1.268155832153502,1.5613384052090056,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 10:30:00+00:00,1.9192714292035264,1.8689952415489584,2.7293758233056367,4.4373218663253,2.7991034530224885,1.0156322249388952,1.933721117595109,1.5205373272170668,2.052529588077483,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 11:00:00+00:00,2.2536503985655045,2.4119499128715725,3.0598642331127768,4.960298614428058,3.1790990150065834,1.239787320266554,2.2090834860322968,1.7856179282093303,2.5306202684279584,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 11:30:00+00:00,2.375695034713093,2.709949958952663,3.2199756507178474,5.128758066120544,3.3976308683197707,1.4756310931836614,2.3798182650082507,2.046459376966812,2.745431473039948,0.0,0.0,0.0,0.0,0.0,0.0,False
