TIMESTAMP,solar_TIMESTAMP,ta,rh,ws,precip,vpd,ext_rad
2016-04-09T11:00:00Z,2016-04-09T20:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-09T12:00:00Z,2016-04-09T21:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-09T13:00:00Z,2016-04-09T22:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-09T14:00:00Z,2016-04-09T23:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-09T15:00:00Z,2016-04-10T00:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-09T16:00:00Z,2016-04-10T01:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-09T17:00:00Z,2016-04-10T02:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-09T18:00:00Z,2016-04-10T03:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-09T19:00:00Z,2016-04-10T04:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-09T20:00:00Z,2016-04-10T05:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-09T21:00:00Z,2016-04-10T06:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-09T22:00:00Z,2016-04-10T07:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-09T23:00:00Z,2016-04-10T08:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-10T00:00:00Z,2016-04-10T09:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-10T01:00:00Z,2016-04-10T10:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-10T02:00:00Z,2016-04-10T11:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-10T03:00:00Z,2016-04-10T12:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-10T04:00:00Z,2016-04-10T13:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-10T05:00:00Z,2016-04-10T14:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-10T06:00:00Z,2016-04-10T15:25:17Z,,,,,CALCULATED,CALCULATED
