TIMESTAMP,solar_TIMESTAMP,CHN_YIN_ST2_DRO_Peu_Js_1,CHN_YIN_ST2_DRO_Peu_Js_2
2012-05-26T18:29:59Z,2012-05-27T00:12:42Z,145.78585873447835,82.92588423673389
2012-05-26T18:39:59Z,2012-05-27T00:22:42Z,141.44513553881634,93.35932832303654
2012-05-26T18:50:00Z,2012-05-27T00:32:43Z,144.6977833085063,94.99058586414279
2012-05-26T19:00:00Z,2012-05-27T00:42:43Z,138.20996989958294,72.79582163932487
2012-05-26T19:10:00Z,2012-05-27T00:52:43Z,118.13685907040166,57.8392851594265
2012-05-26T19:20:00Z,2012-05-27T01:02:43Z,101.81488587244655,43.02808271909172
2012-05-26T19:30:00Z,2012-05-27T01:12:43Z,115.03492673250747,46.46583780134701
2012-05-26T19:40:00Z,2012-05-27T01:22:43Z,103.82487044743624,53.50973044825898
2012-05-26T19:49:59Z,2012-05-27T01:32:42Z,120.2152377216152,66.71911302187755
2012-05-26T19:59:59Z,2012-05-27T01:42:42Z,129.66950108584186,58.568165127345466
2012-05-26T20:09:59Z,2012-05-27T01:52:42Z,109.90723812969745,45.08382174045041
2012-05-26T20:20:00Z,2012-05-27T02:02:43Z,140.36479716096176,62.24315024461656
2012-05-26T20:30:00Z,2012-05-27T02:12:43Z,149.06158954594227,49.256972217447625
2012-05-26T20:40:00Z,2012-05-27T02:22:43Z,183.89213662477596,71.26519307518438
2012-05-26T20:50:00Z,2012-05-27T02:32:43Z,322.0183871389132,192.49935349144096
2012-05-26T21:00:00Z,2012-05-27T02:42:43Z,465.73865003402466,306.8354589439458
2012-05-26T21:10:00Z,2012-05-27T02:52:43Z,535.5301436193928,293.34081598699794
2012-05-26T21:19:59Z,2012-05-27T03:02:42Z,585.8735384360043,309.10357393501187
2012-05-26T21:29:59Z,2012-05-27T03:12:42Z,660.8077062890353,297.8172955840075
2012-05-26T21:39:59Z,2012-05-27T03:22:42Z,562.0924923984679,231.9263060851732
2012-05-26T21:50:00Z,2012-05-27T03:32:43Z,503.29052957866224,185.65047100151855
2012-05-26T22:00:00Z,2012-05-27T03:42:43Z,459.8142711321315,167.41672129689906
2012-05-26T22:10:00Z,2012-05-27T03:52:43Z,467.2233702479164,164.5857679513025
2012-05-26T22:20:00Z,2012-05-27T04:02:43Z,500.2531785193303,150.63051408770514
2012-05-26T22:30:00Z,2012-05-27T04:12:43Z,509.3825145208056,148.79515948858668
2012-05-26T22:40:00Z,2012-05-27T04:22:43Z,517.0298764202067,128.12579818755552
2012-05-26T22:49:59Z,2012-05-27T04:32:42Z,517.0298764202067,106.59896600750801
2012-05-26T22:59:59Z,2012-05-27T04:42:42Z,501.7711336734256,81.34732506619517
2012-05-26T23:09:59Z,2012-05-27T04:52:42Z,477.6569689646314,74.3339801465347
2012-05-26T23:20:00Z,2012-05-27T05:02:43Z,440.7205948845782,35.02144617784985
2012-05-26T23:30:00Z,2012-05-27T05:12:43Z,482.15021576379905,33.0765388544916
2012-05-26T23:40:00Z,2012-05-27T05:22:43Z,527.7965649913181,72.02956231716452
2012-05-26T23:50:00Z,2012-05-27T05:32:43Z,669.1349229207686,134.33048139975463
2012-05-27T00:00:00Z,2012-05-27T05:42:43Z,879.7535004464281,212.4513683090049
2012-05-27T00:10:00Z,2012-05-27T05:52:43Z,1220.5553547245997,414.26741800742144
2012-05-27T00:19:59Z,2012-05-27T06:02:42Z,1465.6659420021133,466.8605366873068
2012-05-27T00:29:59Z,2012-05-27T06:12:42Z,1856.6126072566399,689.9611763590385
2012-05-27T00:39:59Z,2012-05-27T06:22:42Z,2164.9231834967018,872.9220786686437
2012-05-27T00:50:00Z,2012-05-27T06:32:43Z,2510.840718457948,1020.1323328478198
2012-05-27T01:00:00Z,2012-05-27T06:42:43Z,2764.1138834534236,1217.0298091198024
2012-05-27T01:10:00Z,2012-05-27T06:52:43Z,3011.900899699868,1389.0510954867577
2012-05-27T01:20:00Z,2012-05-27T07:02:43Z,3182.1074689704774,1444.0792315097115
2012-05-27T01:30:00Z,2012-05-27T07:12:43Z,3318.9907672746685,1553.2754716603079
2012-05-27T01:40:00Z,2012-05-27T07:22:43Z,3481.5738543779853,1631.1393347252495
2012-05-27T01:49:59Z,2012-05-27T07:32:42Z,3589.060414502298,1667.3067168837736
2012-05-27T01:59:59Z,2012-05-27T07:42:42Z,3756.3252127442306,1708.8939386129532
2012-05-27T02:09:59Z,2012-05-27T07:52:42Z,3845.81588783464,1645.5474655288301
2012-05-27T02:20:00Z,2012-05-27T08:02:43Z,3845.81588783464,1525.5315385640006
2012-05-27T02:30:00Z,2012-05-27T08:12:43Z,3912.8889436133104,1502.6399563315947
2012-05-27T02:40:00Z,2012-05-27T08:22:43Z,3992.8242078708645,1441.8542033392862
2012-05-27T02:50:00Z,2012-05-27T08:32:43Z,4061.653734097396,1446.306267163143
2012-05-27T03:00:00Z,2012-05-27T08:42:43Z,4102.526194832209,1455.2345209998268
2012-05-27T03:10:00Z,2012-05-27T08:52:43Z,4106.629224213249,1419.713935342413
2012-05-27T03:19:59Z,2012-05-27T09:02:42Z,4176.823121444896,1395.5891511249347
2012-05-27T03:29:59Z,2012-05-27T09:12:42Z,4135.4311724567115,1328.8749124604797
2012-05-27T03:39:59Z,2012-05-27T09:22:42Z,4102.526194832209,1261.9386636097088
2012-05-27T03:50:00Z,2012-05-27T09:32:43Z,4135.4311724567115,1257.8190343153176
2012-05-27T04:00:00Z,2012-05-27T09:42:43Z,4156.090807270474,1212.9913190137063
2012-05-27T04:10:00Z,2012-05-27T09:52:43Z,4164.374994854738,1171.0257119100752
2012-05-27T04:20:00Z,2012-05-27T10:02:43Z,4172.670830056702,1110.5185492588207
2012-05-27T04:30:00Z,2012-05-27T10:12:43Z,4156.090807270474,1053.5644470605691
2012-05-27T04:40:00Z,2012-05-27T10:22:43Z,4156.090807270474,1016.4514865019207
2012-05-27T04:49:59Z,2012-05-27T10:32:42Z,4176.823121444896,972.8032497025388
2012-05-27T04:59:59Z,2012-05-27T10:42:42Z,4110.735132584432,879.7607741627679
2012-05-27T05:09:59Z,2012-05-27T10:52:42Z,4098.426042110775,830.7522340412157
2012-05-27T05:20:00Z,2012-05-27T11:02:43Z,4193.46150107636,835.760851329306
2012-05-27T05:30:00Z,2012-05-27T11:12:43Z,4131.307941051338,796.0831522578335
2012-05-27T05:40:00Z,2012-05-27T11:22:43Z,4098.426042110775,757.2910016125305
2012-05-27T05:50:00Z,2012-05-27T11:32:43Z,4218.5069753817515,786.3026306748017
2012-05-27T06:00:00Z,2012-05-27T11:42:43Z,4189.297519291475,762.0920571791593
2012-05-27T06:10:00Z,2012-05-27T11:52:43Z,4098.426042110775,738.2227911164211
2012-05-27T06:19:59Z,2012-05-27T12:02:42Z,4127.187602676365,713.1348989321799
2012-05-27T06:29:59Z,2012-05-27T12:12:42Z,4053.5135578755785,702.2789923628629
2012-05-27T06:39:59Z,2012-05-27T12:22:42Z,3996.8503766698323,694.5692662522919
2012-05-27T06:50:00Z,2012-05-27T12:32:43Z,4102.526194832209,724.0637469398396
2012-05-27T07:00:00Z,2012-05-27T12:42:43Z,4147.818248364662,705.3732544176576
2012-05-27T07:10:00Z,2012-05-27T12:52:43Z,4222.69150741262,727.1997146661513
2012-05-27T07:20:00Z,2012-05-27T13:02:43Z,4139.557299242057,693.0317591704799
2012-05-27T07:30:00Z,2012-05-27T13:12:43Z,4180.978331859738,711.5795963400543
2012-05-27T07:40:00Z,2012-05-27T13:22:43Z,4189.297519291475,736.6435644491755
2012-05-27T07:49:59Z,2012-05-27T13:32:42Z,4131.307941051338,706.9226113722041
2012-05-27T07:59:59Z,2012-05-27T13:42:42Z,4156.090807270474,730.3416686882098
2012-05-27T08:09:59Z,2012-05-27T13:52:42Z,4239.459113234491,738.2227911164211
2012-05-27T08:20:00Z,2012-05-27T14:02:43Z,4164.374994854738,696.1082515796797
2012-05-27T08:30:00Z,2012-05-27T14:12:43Z,4164.374994854738,713.1348989321799
2012-05-27T08:40:00Z,2012-05-27T14:22:43Z,4090.234357338095,689.9611763590385
2012-05-27T08:50:00Z,2012-05-27T14:32:43Z,4123.070154984948,696.1082515796797
2012-05-27T09:00:00Z,2012-05-27T14:42:43Z,4077.96834701798,683.8377125867163
