TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,ppfd_in,ws,precip,sw_in,ext_rad
2010-03-01T17:00:10Z,2010-03-02T02:30:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T17:30:00Z,2010-03-02T03:00:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T17:30:10Z,2010-03-02T03:00:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T17:59:59Z,2010-03-02T03:30:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T18:00:10Z,2010-03-02T03:30:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T18:30:00Z,2010-03-02T04:00:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T18:30:10Z,2010-03-02T04:00:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T19:00:00Z,2010-03-02T04:30:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T19:00:10Z,2010-03-02T04:30:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T19:29:59Z,2010-03-02T05:00:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T19:30:10Z,2010-03-02T05:00:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T20:00:00Z,2010-03-02T05:30:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T20:00:10Z,2010-03-02T05:30:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T20:30:00Z,2010-03-02T06:00:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
