TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,ppfd_in,netrad,ws,precip,sw_in,ext_rad
2011-01-06T11:00:00Z,2011-01-06T05:55:00Z,,,,,,,,CALCULATED,CALCULATED
2011-01-06T11:30:00Z,2011-01-06T06:25:00Z,,,,,,,,CALCULATED,CALCULATED
2011-01-06T12:00:00Z,2011-01-06T06:55:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T12:30:00Z,2011-01-06T07:25:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T13:00:00Z,2011-01-06T07:55:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T13:30:00Z,2011-01-06T08:25:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T14:00:00Z,2011-01-06T08:55:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T14:30:00Z,2011-01-06T09:25:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T15:00:00Z,2011-01-06T09:55:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T15:30:00Z,2011-01-06T10:25:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T16:00:00Z,2011-01-06T10:55:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T16:30:00Z,2011-01-06T11:25:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T17:00:00Z,2011-01-06T11:55:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T17:30:00Z,2011-01-06T12:25:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T18:00:00Z,2011-01-06T12:55:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T18:30:00Z,2011-01-06T13:25:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T19:00:00Z,2011-01-06T13:55:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T19:30:00Z,2011-01-06T14:25:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T20:00:00Z,2011-01-06T14:55:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T20:30:00Z,2011-01-06T15:25:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T21:00:00Z,2011-01-06T15:55:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T21:30:00Z,2011-01-06T16:25:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T22:00:00Z,2011-01-06T16:55:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T22:30:00Z,2011-01-06T17:25:00Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-06T23:00:00Z,2011-01-06T17:55:00Z,,,,,,,,CALCULATED,CALCULATED
2011-01-06T23:30:00Z,2011-01-06T18:25:00Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T00:00:00Z,2011-01-06T18:55:00Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T00:30:00Z,2011-01-06T19:25:00Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T01:00:00Z,2011-01-06T19:55:00Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T01:30:00Z,2011-01-06T20:25:00Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T02:00:00Z,2011-01-06T20:55:00Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T02:30:00Z,2011-01-06T21:25:00Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T03:00:00Z,2011-01-06T21:55:00Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T03:30:00Z,2011-01-06T22:25:00Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T04:00:00Z,2011-01-06T22:55:00Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T04:30:00Z,2011-01-06T23:25:00Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T05:00:00Z,2011-01-06T23:54:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T05:30:00Z,2011-01-07T00:24:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T06:00:00Z,2011-01-07T00:54:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T06:30:00Z,2011-01-07T01:24:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T07:00:00Z,2011-01-07T01:54:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T07:30:00Z,2011-01-07T02:24:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T08:00:00Z,2011-01-07T02:54:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T08:30:00Z,2011-01-07T03:24:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T09:00:00Z,2011-01-07T03:54:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T09:30:00Z,2011-01-07T04:24:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T10:00:00Z,2011-01-07T04:54:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T10:30:00Z,2011-01-07T05:24:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T11:00:00Z,2011-01-07T05:54:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T11:30:00Z,2011-01-07T06:24:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T12:00:00Z,2011-01-07T06:54:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T12:30:00Z,2011-01-07T07:24:36Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-07T13:00:00Z,2011-01-07T07:54:36Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-07T13:30:00Z,2011-01-07T08:24:36Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-07T14:00:00Z,2011-01-07T08:54:36Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-07T14:30:00Z,2011-01-07T09:24:36Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-07T15:00:00Z,2011-01-07T09:54:36Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-07T15:30:00Z,2011-01-07T10:24:36Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-07T16:00:00Z,2011-01-07T10:54:36Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-07T16:30:00Z,2011-01-07T11:24:36Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-07T17:00:00Z,2011-01-07T11:54:36Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-07T17:30:00Z,2011-01-07T12:24:36Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-07T18:00:00Z,2011-01-07T12:54:36Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-07T18:30:00Z,2011-01-07T13:24:36Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-07T19:00:00Z,2011-01-07T13:54:36Z,,,,OUT_WARN,,OUT_WARN,,CALCULATED,CALCULATED
2011-01-07T19:30:00Z,2011-01-07T14:24:36Z,,,,OUT_WARN,,OUT_WARN,,CALCULATED,CALCULATED
2011-01-07T20:00:00Z,2011-01-07T14:54:36Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-07T20:30:00Z,2011-01-07T15:24:36Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-07T21:00:00Z,2011-01-07T15:54:36Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-07T21:30:00Z,2011-01-07T16:24:36Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-07T22:00:00Z,2011-01-07T16:54:36Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-07T22:30:00Z,2011-01-07T17:24:36Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-07T23:00:00Z,2011-01-07T17:54:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-07T23:30:00Z,2011-01-07T18:24:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T00:00:00Z,2011-01-07T18:54:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T00:30:00Z,2011-01-07T19:24:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T01:00:00Z,2011-01-07T19:54:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T01:30:00Z,2011-01-07T20:24:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T02:00:00Z,2011-01-07T20:54:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T02:30:00Z,2011-01-07T21:24:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T03:00:00Z,2011-01-07T21:54:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T03:30:00Z,2011-01-07T22:24:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T04:00:00Z,2011-01-07T22:54:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T04:30:00Z,2011-01-07T23:24:36Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T05:00:00Z,2011-01-07T23:54:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T05:30:00Z,2011-01-08T00:24:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T06:00:00Z,2011-01-08T00:54:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T06:30:00Z,2011-01-08T01:24:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T07:00:00Z,2011-01-08T01:54:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T07:30:00Z,2011-01-08T02:24:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T08:00:00Z,2011-01-08T02:54:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T08:30:00Z,2011-01-08T03:24:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T09:00:00Z,2011-01-08T03:54:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T09:30:00Z,2011-01-08T04:24:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T10:00:00Z,2011-01-08T04:54:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T10:30:00Z,2011-01-08T05:24:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T11:00:00Z,2011-01-08T05:54:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T11:30:00Z,2011-01-08T06:24:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T12:00:00Z,2011-01-08T06:54:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T12:30:00Z,2011-01-08T07:24:13Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-08T13:00:00Z,2011-01-08T07:54:13Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-08T13:30:00Z,2011-01-08T08:24:13Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-08T14:00:00Z,2011-01-08T08:54:13Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-08T14:30:00Z,2011-01-08T09:24:13Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-08T15:00:00Z,2011-01-08T09:54:13Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-08T15:30:00Z,2011-01-08T10:24:13Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-08T16:00:00Z,2011-01-08T10:54:13Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-08T16:30:00Z,2011-01-08T11:24:13Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-08T17:00:00Z,2011-01-08T11:54:13Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-08T17:30:00Z,2011-01-08T12:24:13Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-08T18:00:00Z,2011-01-08T12:54:13Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-08T18:30:00Z,2011-01-08T13:24:13Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-08T19:00:00Z,2011-01-08T13:54:13Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-08T19:30:00Z,2011-01-08T14:24:13Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-08T20:00:00Z,2011-01-08T14:54:13Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-08T20:30:00Z,2011-01-08T15:24:13Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-08T21:00:00Z,2011-01-08T15:54:13Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-08T21:30:00Z,2011-01-08T16:24:13Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-08T22:00:00Z,2011-01-08T16:54:13Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-08T22:30:00Z,2011-01-08T17:24:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T23:00:00Z,2011-01-08T17:54:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-08T23:30:00Z,2011-01-08T18:24:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T00:00:00Z,2011-01-08T18:54:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T00:30:00Z,2011-01-08T19:24:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T01:00:00Z,2011-01-08T19:54:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T01:30:00Z,2011-01-08T20:24:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T02:00:00Z,2011-01-08T20:54:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T02:30:00Z,2011-01-08T21:24:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T03:00:00Z,2011-01-08T21:54:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T03:30:00Z,2011-01-08T22:24:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T04:00:00Z,2011-01-08T22:54:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T04:30:00Z,2011-01-08T23:24:13Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T05:00:00Z,2011-01-08T23:53:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T05:30:00Z,2011-01-09T00:23:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T06:00:00Z,2011-01-09T00:53:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T06:30:00Z,2011-01-09T01:23:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T07:00:00Z,2011-01-09T01:53:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T07:30:00Z,2011-01-09T02:23:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T08:00:00Z,2011-01-09T02:53:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T08:30:00Z,2011-01-09T03:23:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T09:00:00Z,2011-01-09T03:53:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T09:30:00Z,2011-01-09T04:23:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T10:00:00Z,2011-01-09T04:53:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T10:30:00Z,2011-01-09T05:23:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T11:00:00Z,2011-01-09T05:53:51Z,,,,,,,OUT_WARN,CALCULATED,CALCULATED
2011-01-09T11:30:00Z,2011-01-09T06:23:51Z,,,,,,,OUT_WARN,CALCULATED,CALCULATED
2011-01-09T12:00:00Z,2011-01-09T06:53:51Z,,,,,,,OUT_WARN,CALCULATED,CALCULATED
2011-01-09T12:30:00Z,2011-01-09T07:23:51Z,,,,OUT_WARN,,,OUT_WARN,CALCULATED,CALCULATED
2011-01-09T13:00:00Z,2011-01-09T07:53:51Z,,,,OUT_WARN,,,OUT_WARN,CALCULATED,CALCULATED
2011-01-09T13:30:00Z,2011-01-09T08:23:51Z,,,,OUT_WARN,,,OUT_WARN,CALCULATED,CALCULATED
2011-01-09T14:00:00Z,2011-01-09T08:53:51Z,,,,OUT_WARN,,,OUT_WARN,CALCULATED,CALCULATED
2011-01-09T14:30:00Z,2011-01-09T09:23:51Z,,,,OUT_WARN,,,OUT_WARN,CALCULATED,CALCULATED
2011-01-09T15:00:00Z,2011-01-09T09:53:51Z,,,,OUT_WARN,,,OUT_WARN,CALCULATED,CALCULATED
2011-01-09T15:30:00Z,2011-01-09T10:23:51Z,,,,OUT_WARN,,,OUT_WARN,CALCULATED,CALCULATED
2011-01-09T16:00:00Z,2011-01-09T10:53:51Z,,,,OUT_WARN,,,OUT_WARN,CALCULATED,CALCULATED
2011-01-09T16:30:00Z,2011-01-09T11:23:51Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-09T17:00:00Z,2011-01-09T11:53:51Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-09T17:30:00Z,2011-01-09T12:23:51Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-09T18:00:00Z,2011-01-09T12:53:51Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-09T18:30:00Z,2011-01-09T13:23:51Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-09T19:00:00Z,2011-01-09T13:53:51Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-09T19:30:00Z,2011-01-09T14:23:51Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-09T20:00:00Z,2011-01-09T14:53:51Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-09T20:30:00Z,2011-01-09T15:23:51Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2011-01-09T21:00:00Z,2011-01-09T15:53:51Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-09T21:30:00Z,2011-01-09T16:23:51Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-09T22:00:00Z,2011-01-09T16:53:51Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-09T22:30:00Z,2011-01-09T17:23:51Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-09T23:00:00Z,2011-01-09T17:53:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-09T23:30:00Z,2011-01-09T18:23:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T00:00:00Z,2011-01-09T18:53:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T00:30:00Z,2011-01-09T19:23:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T01:00:00Z,2011-01-09T19:53:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T01:30:00Z,2011-01-09T20:23:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T02:00:00Z,2011-01-09T20:53:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T02:30:00Z,2011-01-09T21:23:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T03:00:00Z,2011-01-09T21:53:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T03:30:00Z,2011-01-09T22:23:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T04:00:00Z,2011-01-09T22:53:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T04:30:00Z,2011-01-09T23:23:51Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T05:00:00Z,2011-01-09T23:53:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T05:30:00Z,2011-01-10T00:23:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T06:00:00Z,2011-01-10T00:53:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T06:30:00Z,2011-01-10T01:23:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T07:00:00Z,2011-01-10T01:53:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T07:30:00Z,2011-01-10T02:23:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T08:00:00Z,2011-01-10T02:53:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T08:30:00Z,2011-01-10T03:23:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T09:00:00Z,2011-01-10T03:53:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T09:30:00Z,2011-01-10T04:23:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T10:00:00Z,2011-01-10T04:53:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T10:30:00Z,2011-01-10T05:23:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T11:00:00Z,2011-01-10T05:53:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T11:30:00Z,2011-01-10T06:23:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T12:00:00Z,2011-01-10T06:53:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-10T12:30:00Z,2011-01-10T07:23:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-10T13:00:00Z,2011-01-10T07:53:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-10T13:30:00Z,2011-01-10T08:23:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-10T14:00:00Z,2011-01-10T08:53:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-10T14:30:00Z,2011-01-10T09:23:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-10T15:00:00Z,2011-01-10T09:53:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-10T15:30:00Z,2011-01-10T10:23:29Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2011-01-10T16:00:00Z,2011-01-10T10:53:29Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2011-01-10T16:30:00Z,2011-01-10T11:23:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-10T17:00:00Z,2011-01-10T11:53:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-10T17:30:00Z,2011-01-10T12:23:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-10T18:00:00Z,2011-01-10T12:53:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-10T18:30:00Z,2011-01-10T13:23:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-10T19:00:00Z,2011-01-10T13:53:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-10T19:30:00Z,2011-01-10T14:23:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-10T20:00:00Z,2011-01-10T14:53:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-10T20:30:00Z,2011-01-10T15:23:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-10T21:00:00Z,2011-01-10T15:53:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-10T21:30:00Z,2011-01-10T16:23:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-10T22:00:00Z,2011-01-10T16:53:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-10T22:30:00Z,2011-01-10T17:23:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-10T23:00:00Z,2011-01-10T17:53:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-10T23:30:00Z,2011-01-10T18:23:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T00:00:00Z,2011-01-10T18:53:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T00:30:00Z,2011-01-10T19:23:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T01:00:00Z,2011-01-10T19:53:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T01:30:00Z,2011-01-10T20:23:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T02:00:00Z,2011-01-10T20:53:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T02:30:00Z,2011-01-10T21:23:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T03:00:00Z,2011-01-10T21:53:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T03:30:00Z,2011-01-10T22:23:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T04:00:00Z,2011-01-10T22:53:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T04:30:00Z,2011-01-10T23:23:29Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T05:00:00Z,2011-01-10T23:53:07Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T05:30:00Z,2011-01-11T00:23:07Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T06:00:00Z,2011-01-11T00:53:07Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T06:30:00Z,2011-01-11T01:23:07Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T07:00:00Z,2011-01-11T01:53:07Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T07:30:00Z,2011-01-11T02:23:07Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T08:00:00Z,2011-01-11T02:53:07Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T08:30:00Z,2011-01-11T03:23:07Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T09:00:00Z,2011-01-11T03:53:07Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T09:30:00Z,2011-01-11T04:23:07Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T10:00:00Z,2011-01-11T04:53:07Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T10:30:00Z,2011-01-11T05:23:07Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T11:00:00Z,2011-01-11T05:53:07Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T11:30:00Z,2011-01-11T06:23:07Z,,,,,,,,CALCULATED,CALCULATED
2011-01-11T12:00:00Z,2011-01-11T06:53:07Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-11T12:30:00Z,2011-01-11T07:23:07Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-11T13:00:00Z,2011-01-11T07:53:07Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-11T13:30:00Z,2011-01-11T08:23:07Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-11T14:00:00Z,2011-01-11T08:53:07Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-11T14:30:00Z,2011-01-11T09:23:07Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-11T15:00:00Z,2011-01-11T09:53:07Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-11T15:30:00Z,2011-01-11T10:23:07Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-11T16:00:00Z,2011-01-11T10:53:07Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-11T16:30:00Z,2011-01-11T11:23:07Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-11T17:00:00Z,2011-01-11T11:53:07Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2011-01-11T17:30:00Z,2011-01-11T12:23:07Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
