TIMESTAMP,solar_TIMESTAMP,ta,rh,ppfd_in,ws,precip,swc_shallow,sw_in,vpd,ext_rad
2008-07-03T16:30:00Z,2008-07-03T18:14:24Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-03T17:00:00Z,2008-07-03T18:44:24Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-03T17:30:00Z,2008-07-03T19:14:24Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-03T18:00:00Z,2008-07-03T19:44:24Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-03T18:30:00Z,2008-07-03T20:14:24Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-03T19:00:00Z,2008-07-03T20:44:24Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-03T19:30:00Z,2008-07-03T21:14:24Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-03T20:00:00Z,2008-07-03T21:44:24Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-03T20:30:00Z,2008-07-03T22:14:24Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-03T21:00:00Z,2008-07-03T22:44:24Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-03T21:30:00Z,2008-07-03T23:14:24Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-03T22:00:00Z,2008-07-03T23:44:24Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-03T22:30:00Z,2008-07-04T00:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-03T23:00:00Z,2008-07-04T00:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-03T23:30:00Z,2008-07-04T01:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T00:00:00Z,2008-07-04T01:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T00:30:00Z,2008-07-04T02:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T01:00:00Z,2008-07-04T02:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T01:30:00Z,2008-07-04T03:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T02:00:00Z,2008-07-04T03:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T02:30:00Z,2008-07-04T04:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T03:00:00Z,2008-07-04T04:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T03:30:00Z,2008-07-04T05:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T04:00:00Z,2008-07-04T05:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T04:30:00Z,2008-07-04T06:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T05:00:00Z,2008-07-04T06:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T05:30:00Z,2008-07-04T07:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T06:00:00Z,2008-07-04T07:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T06:30:00Z,2008-07-04T08:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T07:00:00Z,2008-07-04T08:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T07:30:00Z,2008-07-04T09:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T08:00:00Z,2008-07-04T09:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T08:30:00Z,2008-07-04T10:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T09:00:00Z,2008-07-04T10:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T09:30:00Z,2008-07-04T11:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T10:00:00Z,2008-07-04T11:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T10:30:00Z,2008-07-04T12:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T11:00:00Z,2008-07-04T12:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T11:30:00Z,2008-07-04T13:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T12:00:00Z,2008-07-04T13:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T12:30:00Z,2008-07-04T14:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T13:00:00Z,2008-07-04T14:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T13:30:00Z,2008-07-04T15:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T14:00:00Z,2008-07-04T15:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T14:30:00Z,2008-07-04T16:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T15:00:00Z,2008-07-04T16:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T15:30:00Z,2008-07-04T17:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T16:00:00Z,2008-07-04T17:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T16:30:00Z,2008-07-04T18:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T17:00:00Z,2008-07-04T18:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T17:30:00Z,2008-07-04T19:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T18:00:00Z,2008-07-04T19:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T18:30:00Z,2008-07-04T20:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T19:00:00Z,2008-07-04T20:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T19:30:00Z,2008-07-04T21:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T20:00:00Z,2008-07-04T21:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T20:30:00Z,2008-07-04T22:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T21:00:00Z,2008-07-04T22:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T21:30:00Z,2008-07-04T23:14:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T22:00:00Z,2008-07-04T23:44:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T22:30:00Z,2008-07-05T00:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T23:00:00Z,2008-07-05T00:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-04T23:30:00Z,2008-07-05T01:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T00:00:00Z,2008-07-05T01:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T00:30:00Z,2008-07-05T02:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T01:00:00Z,2008-07-05T02:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T01:30:00Z,2008-07-05T03:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T02:00:00Z,2008-07-05T03:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T02:30:00Z,2008-07-05T04:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T03:00:00Z,2008-07-05T04:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T03:30:00Z,2008-07-05T05:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T04:00:00Z,2008-07-05T05:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T04:30:00Z,2008-07-05T06:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T05:00:00Z,2008-07-05T06:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T05:30:00Z,2008-07-05T07:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T06:00:00Z,2008-07-05T07:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T06:30:00Z,2008-07-05T08:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T07:00:00Z,2008-07-05T08:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T07:30:00Z,2008-07-05T09:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T08:00:00Z,2008-07-05T09:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T08:30:00Z,2008-07-05T10:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T09:00:00Z,2008-07-05T10:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T09:30:00Z,2008-07-05T11:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T10:00:00Z,2008-07-05T11:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T10:30:00Z,2008-07-05T12:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T11:00:00Z,2008-07-05T12:44:06Z,,,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T11:30:00Z,2008-07-05T13:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T12:00:00Z,2008-07-05T13:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T12:30:00Z,2008-07-05T14:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T13:00:00Z,2008-07-05T14:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T13:30:00Z,2008-07-05T15:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T14:00:00Z,2008-07-05T15:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T14:30:00Z,2008-07-05T16:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T15:00:00Z,2008-07-05T16:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T15:30:00Z,2008-07-05T17:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T16:00:00Z,2008-07-05T17:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T16:30:00Z,2008-07-05T18:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T17:00:00Z,2008-07-05T18:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T17:30:00Z,2008-07-05T19:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T18:00:00Z,2008-07-05T19:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T18:30:00Z,2008-07-05T20:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T19:00:00Z,2008-07-05T20:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T19:30:00Z,2008-07-05T21:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T20:00:00Z,2008-07-05T21:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T20:30:00Z,2008-07-05T22:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T21:00:00Z,2008-07-05T22:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T21:30:00Z,2008-07-05T23:14:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T22:00:00Z,2008-07-05T23:44:06Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T22:30:00Z,2008-07-06T00:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T23:00:00Z,2008-07-06T00:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-05T23:30:00Z,2008-07-06T01:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T00:00:00Z,2008-07-06T01:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T00:30:00Z,2008-07-06T02:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T01:00:00Z,2008-07-06T02:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T01:30:00Z,2008-07-06T03:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T02:00:00Z,2008-07-06T03:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T02:30:00Z,2008-07-06T04:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T03:00:00Z,2008-07-06T04:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T03:30:00Z,2008-07-06T05:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T04:00:00Z,2008-07-06T05:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T04:30:00Z,2008-07-06T06:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T05:00:00Z,2008-07-06T06:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T05:30:00Z,2008-07-06T07:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T06:00:00Z,2008-07-06T07:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T06:30:00Z,2008-07-06T08:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T07:00:00Z,2008-07-06T08:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T07:30:00Z,2008-07-06T09:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T08:00:00Z,2008-07-06T09:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T08:30:00Z,2008-07-06T10:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T09:00:00Z,2008-07-06T10:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T09:30:00Z,2008-07-06T11:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T10:00:00Z,2008-07-06T11:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T10:30:00Z,2008-07-06T12:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T11:00:00Z,2008-07-06T12:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T11:30:00Z,2008-07-06T13:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T12:00:00Z,2008-07-06T13:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T12:30:00Z,2008-07-06T14:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T13:00:00Z,2008-07-06T14:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T13:30:00Z,2008-07-06T15:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T14:00:00Z,2008-07-06T15:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T14:30:00Z,2008-07-06T16:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T15:00:00Z,2008-07-06T16:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T15:30:00Z,2008-07-06T17:13:58Z,,,OUT_WARN,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T16:00:00Z,2008-07-06T17:43:58Z,,,OUT_WARN,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T16:30:00Z,2008-07-06T18:13:58Z,,,OUT_WARN,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T17:00:00Z,2008-07-06T18:43:58Z,,,OUT_WARN,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T17:30:00Z,2008-07-06T19:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T18:00:00Z,2008-07-06T19:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T18:30:00Z,2008-07-06T20:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T19:00:00Z,2008-07-06T20:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T19:30:00Z,2008-07-06T21:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T20:00:00Z,2008-07-06T21:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T20:30:00Z,2008-07-06T22:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T21:00:00Z,2008-07-06T22:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T21:30:00Z,2008-07-06T23:13:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T22:00:00Z,2008-07-06T23:43:58Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T22:30:00Z,2008-07-07T00:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T23:00:00Z,2008-07-07T00:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-06T23:30:00Z,2008-07-07T01:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T00:00:00Z,2008-07-07T01:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T00:30:00Z,2008-07-07T02:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T01:00:00Z,2008-07-07T02:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T01:30:00Z,2008-07-07T03:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T02:00:00Z,2008-07-07T03:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T02:30:00Z,2008-07-07T04:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T03:00:00Z,2008-07-07T04:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T03:30:00Z,2008-07-07T05:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T04:00:00Z,2008-07-07T05:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T04:30:00Z,2008-07-07T06:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T05:00:00Z,2008-07-07T06:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T05:30:00Z,2008-07-07T07:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T06:00:00Z,2008-07-07T07:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T06:30:00Z,2008-07-07T08:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T07:00:00Z,2008-07-07T08:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T07:30:00Z,2008-07-07T09:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T08:00:00Z,2008-07-07T09:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T08:30:00Z,2008-07-07T10:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T09:00:00Z,2008-07-07T10:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T09:30:00Z,2008-07-07T11:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T10:00:00Z,2008-07-07T11:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T10:30:00Z,2008-07-07T12:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T11:00:00Z,2008-07-07T12:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T11:30:00Z,2008-07-07T13:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T12:00:00Z,2008-07-07T13:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T12:30:00Z,2008-07-07T14:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T13:00:00Z,2008-07-07T14:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T13:30:00Z,2008-07-07T15:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T14:00:00Z,2008-07-07T15:43:50Z,,,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2008-07-07T14:30:00Z,2008-07-07T16:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T15:00:00Z,2008-07-07T16:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T15:30:00Z,2008-07-07T17:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T16:00:00Z,2008-07-07T17:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T16:30:00Z,2008-07-07T18:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T17:00:00Z,2008-07-07T18:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T17:30:00Z,2008-07-07T19:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T18:00:00Z,2008-07-07T19:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T18:30:00Z,2008-07-07T20:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T19:00:00Z,2008-07-07T20:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T19:30:00Z,2008-07-07T21:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T20:00:00Z,2008-07-07T21:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T20:30:00Z,2008-07-07T22:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T21:00:00Z,2008-07-07T22:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T21:30:00Z,2008-07-07T23:13:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T22:00:00Z,2008-07-07T23:43:50Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T22:30:00Z,2008-07-08T00:13:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T23:00:00Z,2008-07-08T00:43:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-07T23:30:00Z,2008-07-08T01:13:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T00:00:00Z,2008-07-08T01:43:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T00:30:00Z,2008-07-08T02:13:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T01:00:00Z,2008-07-08T02:43:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T01:30:00Z,2008-07-08T03:13:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T02:00:00Z,2008-07-08T03:43:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T02:30:00Z,2008-07-08T04:13:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T03:00:00Z,2008-07-08T04:43:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T03:30:00Z,2008-07-08T05:13:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T04:00:00Z,2008-07-08T05:43:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T04:30:00Z,2008-07-08T06:13:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T05:00:00Z,2008-07-08T06:43:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T05:30:00Z,2008-07-08T07:13:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T06:00:00Z,2008-07-08T07:43:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T06:30:00Z,2008-07-08T08:13:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T07:00:00Z,2008-07-08T08:43:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T07:30:00Z,2008-07-08T09:13:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T08:00:00Z,2008-07-08T09:43:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T08:30:00Z,2008-07-08T10:13:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T09:00:00Z,2008-07-08T10:43:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T09:30:00Z,2008-07-08T11:13:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T10:00:00Z,2008-07-08T11:43:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T10:30:00Z,2008-07-08T12:13:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T11:00:00Z,2008-07-08T12:43:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T11:30:00Z,2008-07-08T13:13:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T12:00:00Z,2008-07-08T13:43:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T12:30:00Z,2008-07-08T14:13:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T13:00:00Z,2008-07-08T14:43:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T13:30:00Z,2008-07-08T15:13:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T14:00:00Z,2008-07-08T15:43:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T14:30:00Z,2008-07-08T16:13:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T15:00:00Z,2008-07-08T16:43:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T15:30:00Z,2008-07-08T17:13:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T16:00:00Z,2008-07-08T17:43:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T16:30:00Z,2008-07-08T18:13:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T17:00:00Z,2008-07-08T18:43:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2008-07-08T17:30:00Z,2008-07-08T19:13:42Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
